;opis;dzielnica;pokoje;cena;metraz;cena_za_metr;link;data;ulica;lokator_ulica_dzielnica;geo_location;point;latitude;longitude;altitude;geometry
643;mieszkanie przy ul. Filipowicza na Kurdwanowie;Kraków , Podgórze Duchackie, Kurdwanów;3 pokoje;459000.0;57.0;8053.0;https://www.otodom.pl/oferta/mieszkanie-przy-ul-filipowicza-na-kurdwanowie-ID444jF.html#d3fc194328;2020-02-10 18:47:45.690545;Filipowicza;Kraków, Kraków , Podgórze Duchackie, Kurdwanów, Filipowicza;Generała Juliana Filipowicza, Kurdwanów, Podgórze Duchackie, Kraków, województwo małopolskie, 30-613, Polska;(50.0110906, 19.9454873, 0.0);50.0110906;19.9454873;0.0;POINT (567723.857332106 238629.3248540154)
645;Mieszkanie, 47,80 m², Kraków;Kraków , Prądnik Biały;2 pokoje;329900.0;47.8;6902.0;https://www.otodom.pl/oferta/mieszkanie-47-80-m-krakow-ID44p4Q.html#d3fc194328;2020-02-10 18:47:45.690545;"""Kraków""";"Kraków, Kraków , Prądnik Biały, ""Kraków""";Obiekt Radionawigacyjny Krakow NDB, Prądnik Biały, Kraków, województwo małopolskie, Polska;(50.09566385, 19.912793398315383, 0.0);50.09566385;19.912793398315383;0.0;POINT (565267.2553505547 248000.5239568567)
646;Prądnik Czerwony 2 pokoje po remoncie , właściciel;Kraków , Prądnik Czerwony;2 pokoje;369000.0;32.0;11531.0;https://www.otodom.pl/oferta/pradnik-czerwony-2-pokoje-po-remoncie-wlasciciel-ID44it5.html#d3fc194328;2020-02-10 18:47:45.690545;Prądnika;Kraków, Kraków , Prądnik Czerwony, Prądnika;Enklawa Prądnika, Prądnik Czerwony, Kraków, województwo małopolskie, Polska;(50.0933468, 19.98679355896063, 0.0);50.0933468;19.98679355896063;0.0;POINT (570561.7860403393 247810.2744327188)
650;Mieszkanie, 90,74 m², Kraków;Kraków , Stare Miasto;4 pokoje;1800000.0;90.74;19837.0;https://www.otodom.pl/oferta/mieszkanie-90-74-m-krakow-ID44n4v.html#20cabf8902;2020-02-10 18:47:46.666217;"""Kraków""";"Kraków, Kraków , Stare Miasto, ""Kraków""";Kraków, województwo małopolskie, Polska;(50.0619474, 19.9368564, 0.0);50.0619474;19.9368564;0.0;POINT (567034.7997178583 244274.2426178176)
652;Mieszkanie, 37,47 m², Kraków;Kraków , Bieżanów-Prokocim;2 pokoje;325000.0;37.47;8674.0;https://www.otodom.pl/oferta/mieszkanie-37-47-m-krakow-ID44w2O.html#20cabf8902;2020-02-10 18:47:46.667214;"""Kraków""";"Kraków, Kraków , Bieżanów-Prokocim, ""Kraków""";Kraków Bieżanów, Stacyjna, Bieżanów, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-851, Polska;(50.0216944, 20.0292567, 0.0);50.0216944;20.0292567;0.0;POINT (573707.8040077245 239887.1503805425)
654;Ruczaj, 3-pokoje, garaż;Kraków , Dębniki, Ruczaj;3 pokoje;539999.0;66.4;8133.0;https://www.otodom.pl/oferta/ruczaj-3-pokoje-garaz-ID44A2n.html#20cabf8902;2020-02-10 18:47:46.667214;Ruczaj;Kraków, Kraków , Dębniki, Ruczaj, Ruczaj;Ruczaj, Osiedle Ruczaj-Zaborze, Dębniki, Kraków, województwo małopolskie, 30-409, Polska;(50.0259495, 19.9198508, 0.0);50.0259495;19.9198508;0.0;POINT (565867.2616859295 240257.9741840241)
655;Mieszkanie, 21,75 m², Kraków;Kraków , Prądnik Czerwony;1 pokój;198000.0;21.75;9103.0;https://www.otodom.pl/oferta/mieszkanie-21-75-m-krakow-ID44yX6.html#20cabf8902;2020-02-10 18:47:46.667214;"""Kraków""";"Kraków, Kraków , Prądnik Czerwony, ""Kraków""";Lądowisko Rakowice-Czyżyny, Stefana Jurczaka, Czyżyny, Kraków, województwo małopolskie, 31-634, Polska;(50.0846957, 19.9886787, 0.0);50.0846957;19.9886787;0.0;POINT (570709.3112874664 246850.4873105474)
656;Komfortowy apartament, Podgórze ul. Limanowskiego;Kraków , Podgórze, Stare Podgórze;3 pokoje;1100000.0;125.0;8800.0;https://www.otodom.pl/oferta/komfortowy-apartament-podgorze-ul-limanowskiego-ID444jJ.html#20cabf8902;2020-02-10 18:47:46.667214;Limanowskiego;Kraków, Kraków , Podgórze, Stare Podgórze, Limanowskiego;Limanowskiego, Bolesława Limanowskiego, Podgórze, Kraków, województwo małopolskie, 30-551, Polska;(50.0449752, 19.9559492, 0.0);50.0449752;19.9559492;0.0;POINT (568425.0550821114 242405.0938453879)
658;2 pokojowe 52m2 przy ul. Łokietka, Krowodrza;Kraków , Krowodrza;2 pokoje;546000.0;52.0;10500.0;https://www.otodom.pl/oferta/2-pokojowe-52m2-przy-ul-lokietka-krowodrza-ID44qKJ.html#20cabf8902;2020-02-10 18:47:46.668212;Łokietka;Kraków, Kraków , Krowodrza, Łokietka;Łokietka, Władysława Łokietka, Azory, Prądnik Biały, Kraków, województwo małopolskie, 31-279, Polska;(50.085377, 19.9235123, 0.0);50.085377;19.9235123;0.0;POINT (566047.8126358264 246866.5586777506)
660;1 pokojowe, 20m2, Krowoderska, Stare Miasto;Kraków , Stare Miasto;1 pokój;299000.0;18.5;16162.0;https://www.otodom.pl/oferta/1-pokojowe-20m2-krowoderska-stare-miasto-ID43KX2.html#20cabf8902;2020-02-10 18:47:46.668212;Krowoderska;Kraków, Kraków , Stare Miasto, Krowoderska;Krowoderska, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 32-158, Polska;(50.0723986, 19.9317322, 0.0);50.0723986;19.9317322;0.0;POINT (566653.6674877633 245431.3082135739)
661;Apartament na Ruczaju z panoramą na cały Krakow;Kraków , Dębniki, Ruczaj;2 pokoje;1170000.0;123.57;9468.0;https://www.otodom.pl/oferta/apartament-na-ruczaju-z-panorama-na-caly-krakow-ID44pjH.html#20cabf8902;2020-02-10 18:47:46.668212;Ruczaj;Kraków, Kraków , Dębniki, Ruczaj, Ruczaj;Ruczaj, Osiedle Ruczaj-Zaborze, Dębniki, Kraków, województwo małopolskie, 30-409, Polska;(50.0259495, 19.9198508, 0.0);50.0259495;19.9198508;0.0;POINT (565867.2616859295 240257.9741840241)
665;Dębniki | Madalińskiego | Widok na Wisłę | 3 Pok;Kraków , Dębniki;3 pokoje;1317000.0;65.9;19985.0;https://www.otodom.pl/oferta/debniki-madalinskiego-widok-na-wisle-3-pok-ID44A1s.html#20cabf8902;2020-02-10 18:47:46.669209;Dębnicki;Kraków, Kraków , Dębniki, Dębnicki;Park Dębnicki, Dębniki, Kraków, województwo małopolskie, Polska;(50.0495234, 19.91693092494888, 0.0);50.0495234;19.91693092494888;0.0;POINT (565626.040058322 242875.6318850024)
669;Piękne i przestronne 3 pokoje przy ul.Stańczyka;Kraków , Bronowice, Bronowice Małe;3 pokoje;749000.0;79.32;9443.0;https://www.otodom.pl/oferta/piekne-i-przestronne-3-pokoje-przy-ul-stanczyka-ID43C0Y.html#20cabf8902;2020-02-10 18:47:46.669209;Stańczyka;Kraków, Kraków , Bronowice, Bronowice Małe, Stańczyka;Stańczyka, Future City, Bronowice, Kraków, województwo małopolskie, 30-126, Polska;(50.078487, 19.8941722, 0.0);50.078487;19.8941722;0.0;POINT (563958.6630885233 246075.2012641681)
670;SPRZEDAŻ mieszkania 47m2 (Żywiecka) BEZPOŚREDNIO;Kraków , Łagiewniki-Borek Fałęcki, Borek Fałęcki;2 pokoje;373000.0;47.0;7936.0;https://www.otodom.pl/oferta/sprzedaz-mieszkania-47m2-zywiecka-bezposrednio-ID43HTR.html#20cabf8902;2020-02-10 18:47:46.670215;Żywiecka;Kraków, Kraków , Łagiewniki-Borek Fałęcki, Borek Fałęcki, Żywiecka;Żywiecka, Borek Fałęcki, Łagiewniki-Borek Fałęcki, Kraków, województwo małopolskie, 30-427, Polska;(50.0144002, 19.9186276, 0.0);50.0144002;19.9186276;0.0;POINT (565795.4463761736 238973.2027133685)
671;3pok 64m2 Prądnik Biały Pachońskiego Wyki balkon;Kraków , Prądnik Biały;3 pokoje;440000.0;63.7;6907.0;https://www.otodom.pl/oferta/3pok-64m2-pradnik-bialy-pachonskiego-wyki-balkon-ID43aco.html#20cabf8902;2020-02-10 18:47:46.670215;Prądnika;Kraków, Kraków , Prądnik Biały, Prądnika;Prądnik Biały, Kraków, województwo małopolskie, Polska;(50.0955225, 19.9283169, 0.0);50.0955225;19.9283169;0.0;POINT (566377.4070532473 247998.4942823648)
672;Osiedle Na Lotnisku, 2-pok, 36 m2;Kraków , Bieńczyce;2 pokoje;285000.0;36.4;7830.0;https://www.otodom.pl/oferta/osiedle-na-lotnisku-2-pok-36-m2-ID43acf.html#20cabf8902;2020-02-10 18:47:46.670215;Osiedle;Kraków, Kraków , Bieńczyce, Osiedle;Bieńczyce, Kraków, województwo małopolskie, 31-831, Polska;(50.0866667, 20.0319444, 0.0);50.0866667;20.0319444;0.0;POINT (573800.5466313295 247111.4163682498)
677;Rynek Podgórski, 2-pokoje, 37,5m2, klimatyzacja.;Kraków , Podgórze, Stare Podgórze;2 pokoje;480000.0;37.5;12800.0;https://www.otodom.pl/oferta/rynek-podgorski-2-pokoje-37-5m2-klimatyzacja-ID43E4F.html#414bc0acc3;2020-02-10 18:47:48.073877;Rynek;Kraków, Kraków , Podgórze, Stare Podgórze, Rynek;Rynek Podgórski, Podgórze, Kraków, województwo małopolskie, Polska;(50.0441574, 19.949252372515176, 0.0);50.0441574;19.949252372515176;0.0;POINT (567946.8708557974 242308.0862895818)
678;3 pok. ul. Loretańska - Stare Miasto do negocjacji;Kraków , Stare Miasto;3 pokoje;948000.0;92.18;10284.0;https://www.otodom.pl/oferta/3-pok-ul-loretanska-stare-miasto-do-negocjacji-ID44bLa.html#414bc0acc3;2020-02-10 18:47:48.073877;Loretańska;Kraków, Kraków , Stare Miasto, Loretańska;Loretańska, Nowy Świat, Stare Miasto, Kraków, województwo małopolskie, 31-116, Polska;(50.0620293, 19.9304369, 0.0);50.0620293;19.9304369;0.0;POINT (566575.3595488591 244277.6063719196)
679;Stare Miasto, ul. Podwale;Kraków , Stare Miasto;2 pokoje;1290000.0;68.0;18971.0;https://www.otodom.pl/oferta/stare-miasto-ul-podwale-ID44m7k.html#414bc0acc3;2020-02-10 18:47:48.073877;Podwale;Kraków, Kraków , Stare Miasto, Podwale;Podwale, Stare Miasto, Kraków, województwo małopolskie, 31-113, Polska;(50.0624788, 19.9319823, 0.0);50.0624788;19.9319823;0.0;POINT (566685.3123566043 244328.9462944614)
680;Mieszkanie, 84,47 m², Kraków;Kraków , Stare Miasto;2 pokoje;749000.0;84.47;8867.0;https://www.otodom.pl/oferta/mieszkanie-84-47-m-krakow-ID44qmu.html#414bc0acc3;2020-02-10 18:47:48.073877;"""Kraków""";"Kraków, Kraków , Stare Miasto, ""Kraków""";Kraków, województwo małopolskie, Polska;(50.0619474, 19.9368564, 0.0);50.0619474;19.9368564;0.0;POINT (567034.7997178583 244274.2426178176)
681;Zabłocie - nowa inwestycja mieszkaniowa;Kraków , Podgórze, Zabłocie;3 pokoje;949000.0;67.55;14049.0;https://www.otodom.pl/oferta/zablocie-nowa-inwestycja-mieszkaniowa-ID44qkN.html#414bc0acc3;2020-02-10 18:47:48.073877;Zabłocie;Kraków, Kraków , Podgórze, Zabłocie, Zabłocie;Zabłocie, Podgórze, Kraków, województwo małopolskie, 30-701, Polska;(50.050241, 19.9619043, 0.0);50.050241;19.9619043;0.0;POINT (568843.7698691209 242995.8532821322)
682;Lokal 47,8m2 na ul. Białoprądnickiej;Kraków , Prądnik Biały;2 pokoje;329900.0;47.0;7019.0;https://www.otodom.pl/oferta/lokal-47-8m2-na-ul-bialopradnickiej-ID44A0q.html#414bc0acc3;2020-02-10 18:47:48.073877;Białoprądnicka;Kraków, Kraków , Prądnik Biały, Białoprądnicka;Białoprądnicka, Prądnik Biały, Kraków, województwo małopolskie, 31-233, Polska;(50.0966502, 19.9331089, 0.0);50.0966502;19.9331089;0.0;POINT (566718.477836541 248128.1086392161)
683;Mieszkanie 3 pokojowe Bieńczyce;Kraków , Bieńczyce;3 pokoje;375000.0;56.0;6696.0;https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-bienczyce-ID44A02.html#414bc0acc3;2020-02-10 18:47:48.073877;Bieńczyckie;Kraków, Kraków , Bieńczyce, Bieńczyckie;Planty Bieńczyckie, Bieńczyce, Kraków, województwo małopolskie, 31-845, Polska;(50.08937935, 20.011360169078962, 0.0);50.08937935;20.011360169078962;0.0;POINT (572324.3890057355 247392.7915977798)
684;Nowe! 2pok., I-VIp., Balkon, ok. ul. Opolskiej;Kraków , Prądnik Biały;2 pokoje;325936.5;33.09;9850.0;https://www.otodom.pl/oferta/nowe-2pok-i-vip-balkon-ok-ul-opolskiej-ID44zZY.html#414bc0acc3;2020-02-10 18:47:48.074875;Nowe;Kraków, Kraków , Prądnik Biały, Nowe;Prądnik Biały, Kraków, województwo małopolskie, Polska;(50.1035684, 19.953603106301202, 0.0);50.1035684;19.953603106301202;0.0;POINT (568173.9969429389 248915.5791220115)
685;Nowe! 2pok., IIp., Balkon, ok. ul. Opolskiej;Kraków , Prądnik Biały;2 pokoje;314397.0;34.74;9050.0;https://www.otodom.pl/oferta/nowe-2pok-iip-balkon-ok-ul-opolskiej-ID44zZX.html#414bc0acc3;2020-02-10 18:47:48.074875;Nowe;Kraków, Kraków , Prądnik Biały, Nowe;Prądnik Biały, Kraków, województwo małopolskie, Polska;(50.1035684, 19.953603106301202, 0.0);50.1035684;19.953603106301202;0.0;POINT (568173.9969429389 248915.5791220115)
687;Mieszkanie Fredry;Kraków , Podgórze;3 pokoje;520000.0;55.5;9369.0;https://www.otodom.pl/oferta/mieszkanie-fredry-ID44xfv.html#414bc0acc3;2020-02-10 18:47:48.074875;Fredry;Kraków, Kraków , Podgórze, Fredry;Aleksandra Fredry, Podgórze, Kraków, województwo małopolskie, 30-416, Polska;(50.0283402, 19.9409364, 0.0);50.0283402;19.9409364;0.0;POINT (567373.7591001844 240542.488660139)
688;3-pok 76 m2 *Kazimierza Wielkiego*;Kraków , Krowodrza;3 pokoje;610000.0;76.3;7995.0;https://www.otodom.pl/oferta/3-pok-76-m2-kazimierza-wielkiego-ID44zZd.html#414bc0acc3;2020-02-10 18:47:48.074875;Kazimierza;Kraków, Kraków , Krowodrza, Kazimierza;Kazimierza Wielkiego, Łobzów, Krowodrza, Kraków, województwo małopolskie, 30-053, Polska;(50.0747782, 19.9130924, 0.0);50.0747782;19.9130924;0.0;POINT (565317.0125641699 245679.3376280712)
690;3-pokoje 76 m2 z 20 metrowym tarasem, Bujaka;Kraków , Podgórze Duchackie, Kurdwanów;3 pokoje;579000.0;71.0;8155.0;https://www.otodom.pl/oferta/3-pokoje-76-m2-z-20-metrowym-tarasem-bujaka-ID44zZb.html#414bc0acc3;2020-02-10 18:47:48.074875;Bujaka;Kraków, Kraków , Podgórze Duchackie, Kurdwanów, Bujaka;Bujaka, Kurdwanów, Podgórze Duchackie, Kraków, województwo małopolskie, Polska;(50.009635200000005, 19.948395750000003, 0.0);50.009635200000005;19.948395750000003;0.0;POINT (567934.2337184104 238470.1971203024)
692;3-pok mieszkanie z widokiem na park. Witosa;Kraków , Podgórze Duchackie, Kurdwanów;3 pokoje;500000.0;60.4;8278.0;https://www.otodom.pl/oferta/3-pok-mieszkanie-z-widokiem-na-park-witosa-ID44zyA.html#414bc0acc3;2020-02-10 18:47:48.074875;Witosa;Kraków, Kraków , Podgórze Duchackie, Kurdwanów, Witosa;Witosa, Kurdwanów, Podgórze Duchackie, Kraków, województwo małopolskie, Polska;(50.01241645, 19.957117557158405, 0.0);50.01241645;19.957117557158405;0.0;POINT (568555.0158340409 238787.2895417269)
694;2-pokoje, 34 m2, Kozłówek, Nowosądecka;Kraków , Bieżanów-Prokocim, Kozłówek;2 pokoje;335000.0;34.0;9853.0;https://www.otodom.pl/oferta/2-pokoje-34-m2-kozlowek-nowosadecka-ID44zYd.html#414bc0acc3;2020-02-10 18:47:48.074875;Nowosądecka;Kraków, Kraków , Bieżanów-Prokocim, Kozłówek, Nowosądecka;Nowosądecka, Osiedle Kozłówek, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-641, Polska;(50.0231038, 19.977942, 0.0);50.0231038;19.977942;0.0;POINT (570031.0365054669 239994.4749957817)
698;Dwupoziomowe przy Armii Krajowej. Od zaraz.;Kraków , Bronowice, Bronowice Małe;4 pokoje;850000.0;75.92;11196.0;https://www.otodom.pl/oferta/dwupoziomowe-przy-armii-krajowej-od-zaraz-ID44zyB.html#414bc0acc3;2020-02-10 18:47:48.074875;Krajowej;Kraków, Kraków , Bronowice, Bronowice Małe, Krajowej;Armii Krajowej, Bronowice Małe, Bronowice, Kraków, województwo małopolskie, 31-342, Polska;(50.0871155, 19.8911354, 0.0);50.0871155;19.8911354;0.0;POINT (563730.0073787255 247031.6672410835)
699;2 pokojowe z osobną kuchnią 0s. Piastów;Kraków , Mistrzejowice;2 pokoje;315000.0;38.0;8289.0;https://www.otodom.pl/oferta/2-pokojowe-z-osobna-kuchnia-0s-piastow-ID444jg.html#414bc0acc3;2020-02-10 18:47:48.074875;Piastów;Kraków, Kraków , Mistrzejowice, Piastów;Osiedle Piastów, Mistrzejowice, Kraków, województwo małopolskie, Polska;(50.0980554, 20.0171049949883, 0.0);50.0980554;20.0171049949883;0.0;POINT (572722.0722803086 248362.7125982968)
700;3 pok fajny standard ul.Pszczelna;Kraków , Dębniki, Ruczaj;3 pokoje;495000.0;60.0;8250.0;https://www.otodom.pl/oferta/3-pok-fajny-standard-ul-pszczelna-ID43sC0.html#414bc0acc3;2020-02-10 18:47:48.075872;Pszczelna;Kraków, Kraków , Dębniki, Ruczaj, Pszczelna;Pszczelna, Kobierzyn, Dębniki, Kraków, województwo małopolskie, 30-431, Polska;(50.0230155, 19.9166247, 0.0);50.0230155;19.9166247;0.0;POINT (565640.2538654616 239929.0250597214)
701;Kraków – Nowa Huta – os. Stalowe – 47 m2;Kraków , Nowa Huta;2 pokoje;335000.0;47.0;7128.0;https://www.otodom.pl/oferta/krakow-nowa-huta-os-stalowe-47-m2-ID44vUG.html#5c33b7fa5e;2020-02-10 18:47:50.006909;"""Kraków""";"Kraków, Kraków , Nowa Huta, ""Kraków""";Kraków Nowa Huta, Organki, Kombinat, Nowa Huta, Kraków, województwo małopolskie, 31-990, Polska;(50.0899571, 20.1269749, 0.0);50.0899571;20.1269749;0.0;POINT (580591.0830060896 247575.3607144151)
704;Apartament w wysokim standardzie- ul. Grzegórzecka;Kraków , Grzegórzki;2 pokoje;970000.0;53.57;18107.0;https://www.otodom.pl/oferta/apartament-w-wysokim-standardzie-ul-grzegorzecka-ID44dbG.html#5c33b7fa5e;2020-02-10 18:47:50.007906;Grzegórzecka;Kraków, Kraków , Grzegórzki, Grzegórzecka;Grzegórzecka, Grzegórzki, Kraków, województwo małopolskie, 31-539, Polska;(50.0567623, 19.9611326, 0.0);50.0567623;19.9611326;0.0;POINT (568779.2173764205 243719.9819600955)
710;Chełmońskiego | Bronowice | 3 Pok | 80m2 | Kw;Kraków , Bronowice;3 pokoje;830000.0;80.0;10375.0;https://www.otodom.pl/oferta/chelmonskiego-bronowice-3-pok-80m2-kw-ID44qq7.html#5c33b7fa5e;2020-02-10 18:47:50.008905;Chełmońskiego;Kraków, Kraków , Bronowice, Chełmońskiego;Józefa Chełmońskiego, Bronowice Wielkie, Prądnik Biały, Kraków, województwo małopolskie, 31-348, Polska;(50.0970811, 19.8942649, 0.0);50.0970811;19.8942649;0.0;POINT (563940.5492672679 248142.0244571455)
711;Bardzo ładne mieszkanie - ul. J. Łepkowskiego;Kraków , Prądnik Czerwony;2 pokoje;453840.0;56.73;8000.0;https://www.otodom.pl/oferta/bardzo-ladne-mieszkanie-ul-j-lepkowskiego-ID44zSQ.html#5c33b7fa5e;2020-02-10 18:47:50.008905;Łepkowskiego;Kraków, Kraków , Prądnik Czerwony, Łepkowskiego;Józefa Łepkowskiego, Prądnik Czerwony, Kraków, województwo małopolskie, 31-423, Polska;(50.0884147, 19.963569, 0.0);50.0884147;19.963569;0.0;POINT (568908.1881470648 247240.3867940204)
714;Nowa Inwestycja Kawalerek od 17m2 Ul Wileńska;Kraków , Prądnik Czerwony;1 pokój;150000.0;17.0;8824.0;https://www.otodom.pl/oferta/nowa-inwestycja-kawalerek-od-17m2-ul-wilenska-ID3Zr2E.html#5c33b7fa5e;2020-02-10 18:47:50.008905;Wileńska;Kraków, Kraków , Prądnik Czerwony, Wileńska;Wileńska, Rogatka Warszawska, Prądnik Czerwony, Kraków, województwo małopolskie, 31-425, Polska;(50.0829379, 19.9525652, 0.0);50.0829379;19.9525652;0.0;POINT (568129.0440596101 246621.5458540684)
716;Sprzedam Kawalerkę 16m2 Bieżanowska Stan Deweloper;Kraków , Bieżanów-Prokocim, Bieżanów;1 pokój;125000.0;15.0;8333.0;https://www.otodom.pl/oferta/sprzedam-kawalerke-16m2-biezanowska-stan-deweloper-ID4308T.html#5c33b7fa5e;2020-02-10 18:47:50.008905;Bieżanowska;Kraków, Kraków , Bieżanów-Prokocim, Bieżanów, Bieżanowska;Bieżanowska, Bieżanów, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-851, Polska;(50.0183329, 20.0340652, 0.0);50.0183329;20.0340652;0.0;POINT (574057.3146061982 239518.2765094079)
719;Rozkładowe 3 pokoje Wola Duchacka po remocie;Kraków , Podgórze Duchackie;3 pokoje;420000.0;56.02;7497.0;https://www.otodom.pl/oferta/rozkladowe-3-pokoje-wola-duchacka-po-remocie-ID44zRl.html#5c33b7fa5e;2020-02-10 18:47:50.009901;Duchacka;Kraków, Kraków , Podgórze Duchackie, Duchacka;Kraków Bonarka, Kładka pieszo-rowerowa, Wola Duchacka, Podgórze Duchackie, Kraków, województwo małopolskie, 30-416, Polska;(50.0293189, 19.9462275, 0.0);50.0293189;19.9462275;0.0;POINT (567751.2342442736 240656.0522081703)
724;Mieszkanie do wprowadzenia - Rondo Matecznego;Kraków , Podgórze;1 pokój;369900.0;30.0;12330.0;https://www.otodom.pl/oferta/mieszkanie-do-wprowadzenia-rondo-matecznego-ID440Oz.html#5c33b7fa5e;2020-02-10 18:47:50.009901;Matecznego;Kraków, Kraków , Podgórze, Matecznego;Rondo Antoniego Matecznego, Mateczny, Podgórze, Kraków, województwo małopolskie, 30-524, Polska;(50.0367797, 19.9405272, 0.0);50.0367797;19.9405272;0.0;POINT (567332.6572123085 241480.1638806006)
739;Nowy apartament 63 wykończony Wrocałwska;Kraków , Krowodrza, Łobzów;3 pokoje;680000.0;63.0;10794.0;https://www.otodom.pl/oferta/nowy-apartament-63-wykonczony-wrocalwska-ID44pAZ.html#5ad8f2c5e0;2020-02-10 18:47:51.338238;Wrocławska;Kraków, Kraków , Krowodrza, Łobzów, Wrocławska;Wrocławska, Łobzów, Krowodrza, Kraków, województwo małopolskie, 31-306, Polska;(50.0816206, 19.9161413, 0.0);50.0816206;19.9161413;0.0;POINT (565525.7817667988 246442.54200745)
746;Mieszkanie Chełmońskiego Bronowice Residence 80m2;Kraków , Bronowice;3 pokoje;830000.0;80.0;10375.0;https://www.otodom.pl/oferta/mieszkanie-chelmonskiego-bronowice-residence-80m2-ID44lwP.html#5ad8f2c5e0;2020-02-10 18:47:51.339234;Chełmońskiego;Kraków, Kraków , Bronowice, Chełmońskiego;Józefa Chełmońskiego, Bronowice Wielkie, Prądnik Biały, Kraków, województwo małopolskie, 31-348, Polska;(50.0970811, 19.8942649, 0.0);50.0970811;19.8942649;0.0;POINT (563940.5492672679 248142.0244571455)
748;2 Pok Garderoba Garaż Balkon Cz. Prądnik Marchołta;Kraków , Prądnik Czerwony;2 pokoje;569000.0;50.4;11290.0;https://www.otodom.pl/oferta/2-pok-garderoba-garaz-balkon-cz-pradnik-marcholta-ID44mvc.html#5ad8f2c5e0;2020-02-10 18:47:51.339234;Prądnika;Kraków, Kraków , Prądnik Czerwony, Prądnika;Enklawa Prądnika, Prądnik Czerwony, Kraków, województwo małopolskie, Polska;(50.0933468, 19.98679355896063, 0.0);50.0933468;19.98679355896063;0.0;POINT (570561.7860403393 247810.2744327188)
751;Kazimierz - inwestycyjne 2 pokojowe;Kraków , Stare Miasto, Kazimierz;2 pokoje;635000.0;41.62;15257.0;https://www.otodom.pl/oferta/kazimierz-inwestycyjne-2-pokojowe-ID44zCK.html#5ad8f2c5e0;2020-02-10 18:47:51.340232;Kazimierza;Kraków, Kraków , Stare Miasto, Kazimierz, Kazimierza;Apartamenty Sekret Kazimierza, 34, Józefa, Kazimierz, Stare Miasto, Kraków, województwo małopolskie, 31-056, Polska;(50.0512307, 19.9469375, 0.0);50.0512307;19.9469375;0.0;POINT (567771.2149040747 243092.1779909022)
